transaction_id,settlement_id,match_status,anomaly_type,rule_applied,amount_delta,delay_days,confidence_level,explanation,transaction_timestamp,payment_method_x,amount_x,settlement_timestamp,settled_amount_x,transaction_ref_x,settled_amount_y,transaction_ref_y,payment_method_y,amount_y
TXN-4bb04355-7bb8-4895-82f1-27e58b8212dc,SET-205a6db5-61be-402a-9839-6411d4694017,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 16:06:42+00:00,wallet,96.78,2026-04-19 00:00:00+00:00,96.78,TXN-4bb04355-7bb8-4895-82f1-27e58b8212dc,96.78,TXN-4bb04355-7bb8-4895-82f1-27e58b8212dc,wallet,96.78
TXN-5a845cee-19bf-49a7-aca5-24eb22240866,SET-317d399b-8ae3-475c-9ea8-624319579216,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 16:12:13+00:00,UPI,21.93,2026-04-19 00:00:00+00:00,21.93,TXN-5a845cee-19bf-49a7-aca5-24eb22240866,21.93,TXN-5a845cee-19bf-49a7-aca5-24eb22240866,UPI,21.93
TXN-efdb4aae-9422-499c-beb7-e79f79b4282b,SET-84547e97-4fd3-47b3-8b9b-1c4bdd842468,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 20:06:19+00:00,UPI,504.5,2026-04-19 00:00:00+00:00,504.5,TXN-efdb4aae-9422-499c-beb7-e79f79b4282b,504.5,TXN-efdb4aae-9422-499c-beb7-e79f79b4282b,UPI,504.5
TXN-45d0d091-decf-422f-8c78-aa02c412c7c1,SET-21085b9e-c7c1-49bf-8f2c-58338cb1fda8,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 18:21:01+00:00,wallet,4.98,2026-04-19 00:00:00+00:00,4.98,TXN-45d0d091-decf-422f-8c78-aa02c412c7c1,4.98,TXN-45d0d091-decf-422f-8c78-aa02c412c7c1,wallet,4.98
TXN-c07434e0-4f0f-4765-91b5-70ddd1355205,SET-72c8b77a-2ffe-49d5-993a-58d463d69fc1,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 12:03:50+00:00,UPI,180.72,2026-04-19 00:00:00+00:00,180.72,TXN-c07434e0-4f0f-4765-91b5-70ddd1355205,180.72,TXN-c07434e0-4f0f-4765-91b5-70ddd1355205,UPI,180.72
TXN-f8737beb-68a0-4116-add7-f8f1cd73a904,SET-29b55f12-eef7-4d53-8e7e-c271eeb00117,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 20:45:50+00:00,UPI,173.9,2026-04-19 00:00:00+00:00,173.9,TXN-f8737beb-68a0-4116-add7-f8f1cd73a904,173.9,TXN-f8737beb-68a0-4116-add7-f8f1cd73a904,UPI,173.9
TXN-66ac127e-f92c-4be7-b8b6-26146d503106,SET-154f39cf-9a41-4b8d-80fe-5d5459c19649,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replayed: SET-154f39cf-9a41-4b8d-80fe-5d5459c19649 matches TXN-66ac127e-f92c-4be7-b8b6-26146d503106 with amount . Original settlement exists.,2026-04-19 01:21:30+00:00,UPI,133.54,2026-04-19 00:00:00+00:00,133.54,TXN-66ac127e-f92c-4be7-b8b6-26146d503106,133.54,TXN-66ac127e-f92c-4be7-b8b6-26146d503106,UPI,133.54
TXN-d0747e57-f314-417d-8925-4948fc0291ef,SET-72b5e067-cc0e-4c76-98f0-32f932e89e1b,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-16 18:30:36+00:00,credit_card,105.34,2026-04-20 00:00:00+00:00,105.34,TXN-d0747e57-f314-417d-8925-4948fc0291ef,105.34,TXN-d0747e57-f314-417d-8925-4948fc0291ef,credit_card,105.34
TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,SET-39e4861f-b51e-4e3a-897b-5e14100755bf,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,4.0,HIGH,Settlement replayed: SET-39e4861f-b51e-4e3a-897b-5e14100755bf matches TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1 with amount . Original settlement exists.,2026-04-16 18:23:12+00:00,net_banking,158.44,2026-04-20 00:00:00+00:00,158.44,TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,158.44,TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,net_banking,158.44
TXN-de8292a7-95fe-47fd-9c76-23b493bda75b,SET-56b903e5-d787-40f4-8d9b-c442c2e65f42,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 11:27:05+00:00,net_banking,78.07,2026-04-20 00:00:00+00:00,78.07,TXN-de8292a7-95fe-47fd-9c76-23b493bda75b,78.07,TXN-de8292a7-95fe-47fd-9c76-23b493bda75b,net_banking,78.07
TXN-fe5f2fd3-de94-4e0c-ab9e-771cfce96da6,SET-614ea525-d990-45ea-aa8a-c56e268a6a88,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 14:21:02+00:00,credit_card,54.17,2026-04-20 00:00:00+00:00,54.17,TXN-fe5f2fd3-de94-4e0c-ab9e-771cfce96da6,54.17,TXN-fe5f2fd3-de94-4e0c-ab9e-771cfce96da6,credit_card,54.17
TXN-0f0deffd-e09b-45ee-bf7a-28e108373493,SET-3ed77c96-7c19-47b8-bee4-107a634eaaf4,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 18:20:19+00:00,credit_card,144.77,2026-04-20 00:00:00+00:00,144.77,TXN-0f0deffd-e09b-45ee-bf7a-28e108373493,144.77,TXN-0f0deffd-e09b-45ee-bf7a-28e108373493,credit_card,144.77
TXN-fc853e94-5f97-4603-b095-82b0a350eb03,SET-79682d8d-fb72-4602-930d-1a66c5ec519a,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 19:58:32+00:00,UPI,97.5,2026-04-20 00:00:00+00:00,97.5,TXN-fc853e94-5f97-4603-b095-82b0a350eb03,97.5,TXN-fc853e94-5f97-4603-b095-82b0a350eb03,UPI,97.5
TXN-574a9db0-05a0-4f9d-9810-30f68b204ca5,SET-b966e2f3-efa0-45d0-b4b6-bcf869390cb1,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 19:55:55+00:00,UPI,44.62,2026-04-20 00:00:00+00:00,44.62,TXN-574a9db0-05a0-4f9d-9810-30f68b204ca5,44.62,TXN-574a9db0-05a0-4f9d-9810-30f68b204ca5,UPI,44.62
TXN-05028ed4-c383-42b4-b144-68e29b6de02f,SET-0eb89581-194a-407f-bf08-fc0137b2bcf7,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-16 05:28:15+00:00,net_banking,47.68,2026-04-20 00:00:00+00:00,47.68,TXN-05028ed4-c383-42b4-b144-68e29b6de02f,47.68,TXN-05028ed4-c383-42b4-b144-68e29b6de02f,net_banking,47.68
TXN-a3c753f9-1d68-4e2e-a8e8-8321c05a8481,SET-6d903d39-8013-4bbe-bb6c-063b7cfb82ee,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 19:56:52+00:00,credit_card,146.88,2026-04-20 00:00:00+00:00,146.88,TXN-a3c753f9-1d68-4e2e-a8e8-8321c05a8481,146.88,TXN-a3c753f9-1d68-4e2e-a8e8-8321c05a8481,credit_card,146.88
TXN-6d363b2e-6361-4381-90fb-7375761d2ecc,SET-9313d50a-9a94-4c57-87c0-bf7f184db367,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-16 01:06:56+00:00,net_banking,433.31,2026-04-20 00:00:00+00:00,433.31,TXN-6d363b2e-6361-4381-90fb-7375761d2ecc,433.31,TXN-6d363b2e-6361-4381-90fb-7375761d2ecc,net_banking,433.31
TXN-593ae378-00b6-4c19-a2df-127c7481a940,SET-6d00701a-4877-4fb9-8903-b0f754611e33,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 10:14:14+00:00,wallet,57.07,2026-04-20 00:00:00+00:00,57.07,TXN-593ae378-00b6-4c19-a2df-127c7481a940,57.07,TXN-593ae378-00b6-4c19-a2df-127c7481a940,wallet,57.07
TXN-024d0ded-cef9-416f-8adb-3824824fc42a,SET-c80dc84c-f602-4104-a4c0-47cb416b5ada,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 19:40:39+00:00,credit_card,79.51,2026-04-20 00:00:00+00:00,79.51,TXN-024d0ded-cef9-416f-8adb-3824824fc42a,79.51,TXN-024d0ded-cef9-416f-8adb-3824824fc42a,credit_card,79.51
TXN-559a96ee-f3e1-4981-8cd4-1ead46042423,SET-967d3313-2b48-423c-97ed-c2e51223696e,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 07:03:18+00:00,UPI,5.76,2026-04-20 00:00:00+00:00,5.76,TXN-559a96ee-f3e1-4981-8cd4-1ead46042423,5.76,TXN-559a96ee-f3e1-4981-8cd4-1ead46042423,UPI,5.76
TXN-3b7976e4-b53e-4698-80e3-ea8bec92e6ce,SET-4b5f864f-680f-41e7-af38-96b7cd74290e,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 06:14:05+00:00,UPI,193.31,2026-04-20 00:00:00+00:00,193.31,TXN-3b7976e4-b53e-4698-80e3-ea8bec92e6ce,193.31,TXN-3b7976e4-b53e-4698-80e3-ea8bec92e6ce,UPI,193.31
TXN-66f13db5-0896-4bd8-81d1-016dd8d0a09d,SET-8459b4ad-3580-42ef-9fc2-e1bdd944ec9d,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 21:47:26+00:00,UPI,56.94,2026-04-20 00:00:00+00:00,56.94,TXN-66f13db5-0896-4bd8-81d1-016dd8d0a09d,56.94,TXN-66f13db5-0896-4bd8-81d1-016dd8d0a09d,UPI,56.94
TXN-34db8402-a411-4f01-964c-201255b8df42,SET-8ecdb2f6-25f8-4bed-ad47-201a62313096,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,3.0,HIGH,Settlement replayed: SET-8ecdb2f6-25f8-4bed-ad47-201a62313096 matches TXN-34db8402-a411-4f01-964c-201255b8df42 with amount . Original settlement exists.,2026-04-17 00:10:06+00:00,credit_card,68.12,2026-04-20 00:00:00+00:00,68.12,TXN-34db8402-a411-4f01-964c-201255b8df42,68.12,TXN-34db8402-a411-4f01-964c-201255b8df42,credit_card,68.12
TXN-7fc84f72-220d-473e-84b0-f6befa3d4eb7,SET-c50e9065-afc4-4ce4-b9e2-44c1514fbb7c,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 01:52:04+00:00,wallet,988.39,2026-04-20 00:00:00+00:00,988.39,TXN-7fc84f72-220d-473e-84b0-f6befa3d4eb7,988.39,TXN-7fc84f72-220d-473e-84b0-f6befa3d4eb7,wallet,988.39
TXN-96984aae-2aa8-4fae-b981-8613b8b8849c,SET-58044dbd-2ccf-4c19-84b2-49074cf28ed6,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 12:59:53+00:00,UPI,282.16,2026-04-20 00:00:00+00:00,282.16,TXN-96984aae-2aa8-4fae-b981-8613b8b8849c,282.16,TXN-96984aae-2aa8-4fae-b981-8613b8b8849c,UPI,282.16
TXN-9a8fd718-b71f-431f-a8fc-37e9afbb831c,SET-db60370f-5d97-41f4-82f9-a8e080b91060,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 11:33:56+00:00,credit_card,194.8,2026-04-20 00:00:00+00:00,194.8,TXN-9a8fd718-b71f-431f-a8fc-37e9afbb831c,194.8,TXN-9a8fd718-b71f-431f-a8fc-37e9afbb831c,credit_card,194.8
TXN-aa640322-b570-4d0f-a126-ed7decf70f60,SET-b7a63cf7-3f47-41f5-8d78-e94c9818acd1,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 13:12:52+00:00,credit_card,615.32,2026-04-20 00:00:00+00:00,615.32,TXN-aa640322-b570-4d0f-a126-ed7decf70f60,615.32,TXN-aa640322-b570-4d0f-a126-ed7decf70f60,credit_card,615.32
TXN-1f94b526-ee07-4cdf-ab01-8469b3f93dc4,SET-ef4e6a15-8d54-4a07-a16e-faca77f5b480,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-15 21:35:33+00:00,net_banking,244.02,2026-04-20 00:00:00+00:00,244.02,TXN-1f94b526-ee07-4cdf-ab01-8469b3f93dc4,244.02,TXN-1f94b526-ee07-4cdf-ab01-8469b3f93dc4,net_banking,244.02
TXN-0ec8104a-6293-4db7-af21-38f17103ff12,SET-4ce72ba5-9e73-4d18-bae6-11b9613033ae,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 13:23:55+00:00,credit_card,826.66,2026-04-20 00:00:00+00:00,826.66,TXN-0ec8104a-6293-4db7-af21-38f17103ff12,826.66,TXN-0ec8104a-6293-4db7-af21-38f17103ff12,credit_card,826.66
TXN-25dc810f-36fe-4398-9bea-dddaae2e0d6e,SET-353d9216-2f9a-42f0-895a-7992a315a9c6,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 12:37:09+00:00,credit_card,33.4,2026-04-20 00:00:00+00:00,33.4,TXN-25dc810f-36fe-4398-9bea-dddaae2e0d6e,33.4,TXN-25dc810f-36fe-4398-9bea-dddaae2e0d6e,credit_card,33.4
TXN-1cb0dba5-9ad0-4ac9-b198-b1d3acf45350,SET-1dadd3d5-95b4-4302-90fc-3a6edf163a00,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 01:06:24+00:00,credit_card,22.92,2026-04-20 00:00:00+00:00,22.92,TXN-1cb0dba5-9ad0-4ac9-b198-b1d3acf45350,22.92,TXN-1cb0dba5-9ad0-4ac9-b198-b1d3acf45350,credit_card,22.92
TXN-e1ac563e-670e-4602-8af4-05029a924998,SET-d4bc29c0-1ccb-4dc7-b99f-4bd502e01c49,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replayed: SET-d4bc29c0-1ccb-4dc7-b99f-4bd502e01c49 matches TXN-e1ac563e-670e-4602-8af4-05029a924998 with amount . Original settlement exists.,2026-04-18 16:41:54+00:00,UPI,78.51,2026-04-20 00:00:00+00:00,78.51,TXN-e1ac563e-670e-4602-8af4-05029a924998,78.51,TXN-e1ac563e-670e-4602-8af4-05029a924998,UPI,78.51
TXN-fa0ebbc6-8252-490d-b45c-3e30a0bc1908,SET-2e812905-bbed-46ef-900b-c4715bdbf4d9,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replayed: SET-2e812905-bbed-46ef-900b-c4715bdbf4d9 matches TXN-fa0ebbc6-8252-490d-b45c-3e30a0bc1908 with amount . Original settlement exists.,2026-04-18 18:07:38+00:00,credit_card,33.94,2026-04-20 00:00:00+00:00,33.94,TXN-fa0ebbc6-8252-490d-b45c-3e30a0bc1908,33.94,TXN-fa0ebbc6-8252-490d-b45c-3e30a0bc1908,credit_card,33.94
TXN-5f39ca5c-f57d-43c7-96c0-164c7c16097f,SET-5d851130-0bbd-43aa-8215-64cc661b02bb,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-15 19:43:12+00:00,credit_card,99.56,2026-04-20 00:00:00+00:00,99.56,TXN-5f39ca5c-f57d-43c7-96c0-164c7c16097f,99.56,TXN-5f39ca5c-f57d-43c7-96c0-164c7c16097f,credit_card,99.56
TXN-9997608e-43c2-47d0-ad53-4910f374d030,SET-9b640c14-2273-4973-97b8-4dd6d39901d0,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 21:17:16+00:00,net_banking,88.56,2026-04-20 00:00:00+00:00,88.56,TXN-9997608e-43c2-47d0-ad53-4910f374d030,88.56,TXN-9997608e-43c2-47d0-ad53-4910f374d030,net_banking,88.56
TXN-de2146c1-13f9-4446-9a31-9d6a37b37375,SET-148ea2c3-b5be-4ae7-801f-ee82e4035b66,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-17 20:00:39+00:00,net_banking,74.96,2026-04-20 00:00:00+00:00,74.96,TXN-de2146c1-13f9-4446-9a31-9d6a37b37375,74.96,TXN-de2146c1-13f9-4446-9a31-9d6a37b37375,net_banking,74.96
TXN-8cbf1546-58ae-4c55-84e6-02a829dcc98a,SET-06b31c29-a0bc-485d-bf46-60c9018c6eaa,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 18:50:57+00:00,UPI,59.93,2026-04-20 00:00:00+00:00,59.93,TXN-8cbf1546-58ae-4c55-84e6-02a829dcc98a,59.93,TXN-8cbf1546-58ae-4c55-84e6-02a829dcc98a,UPI,59.93
TXN-6bbb1d2f-0829-4aab-bfe6-5f6b92992545,SET-eff44ca3-2ea1-486e-9e37-551fb9532222,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-20 21:37:05+00:00,UPI,75.42,2026-04-20 00:00:00+00:00,75.42,TXN-6bbb1d2f-0829-4aab-bfe6-5f6b92992545,75.42,TXN-6bbb1d2f-0829-4aab-bfe6-5f6b92992545,UPI,75.42
TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,SET-95284bd7-5dbc-4eea-b4d6-8f18f5dc19d8,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,1.0,HIGH,Settlement replayed: SET-95284bd7-5dbc-4eea-b4d6-8f18f5dc19d8 matches TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f with amount . Original settlement exists.,2026-04-19 18:15:44+00:00,wallet,124.51,2026-04-20 00:00:00+00:00,124.51,TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,124.51,TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,wallet,124.51
TXN-2ae14a10-a88f-4530-993c-3259107bb3e8,SET-3243fb60-26c8-4664-8de9-4aae2d80a27d,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-20 12:54:18+00:00,wallet,155.73,2026-04-20 00:00:00+00:00,155.73,TXN-2ae14a10-a88f-4530-993c-3259107bb3e8,155.73,TXN-2ae14a10-a88f-4530-993c-3259107bb3e8,wallet,155.73
TXN-bd855e4c-42e1-4a65-9cd1-8b0a07b2f886,SET-5fc1af0e-8a08-4f4f-b22a-06681bff691e,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 16:45:30+00:00,wallet,62.1,2026-04-20 00:00:00+00:00,62.1,TXN-bd855e4c-42e1-4a65-9cd1-8b0a07b2f886,62.1,TXN-bd855e4c-42e1-4a65-9cd1-8b0a07b2f886,wallet,62.1
TXN-4f5df962-d39b-4c2c-aa70-5c919073a2a8,SET-5de4f20b-c6d1-4678-b18d-bc41d0be44b7,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 08:04:06+00:00,wallet,29.36,2026-04-20 00:00:00+00:00,29.36,TXN-4f5df962-d39b-4c2c-aa70-5c919073a2a8,29.36,TXN-4f5df962-d39b-4c2c-aa70-5c919073a2a8,wallet,29.36
TXN-039a42e8-dde8-4d1d-a3e2-166d80c59b48,SET-91c1145d-f454-47b7-9f88-cbe070367565,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 20:35:37+00:00,UPI,287.7,2026-04-20 00:00:00+00:00,287.7,TXN-039a42e8-dde8-4d1d-a3e2-166d80c59b48,287.7,TXN-039a42e8-dde8-4d1d-a3e2-166d80c59b48,UPI,287.7
TXN-ff6aa67b-4ddc-4747-96d4-6b4ed9df1a05,SET-fa3d361a-9ad4-4f93-ac45-ac9f847fc125,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-20 21:07:52+00:00,wallet,72.11,2026-04-20 00:00:00+00:00,72.11,TXN-ff6aa67b-4ddc-4747-96d4-6b4ed9df1a05,72.11,TXN-ff6aa67b-4ddc-4747-96d4-6b4ed9df1a05,wallet,72.11
TXN-ac3893c8-db25-42bb-92bd-e72573c5f914,SET-1d51b504-6434-463e-8647-db485f6b92ad,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 20:41:42+00:00,UPI,147.71,2026-04-20 00:00:00+00:00,147.71,TXN-ac3893c8-db25-42bb-92bd-e72573c5f914,147.71,TXN-ac3893c8-db25-42bb-92bd-e72573c5f914,UPI,147.71
TXN-64f0ddac-00e7-47e1-b60d-5544f9110797,SET-a3fad00e-c8dc-4454-b173-375f373e15d7,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 20:54:17+00:00,UPI,652.7,2026-04-20 00:00:00+00:00,652.7,TXN-64f0ddac-00e7-47e1-b60d-5544f9110797,652.7,TXN-64f0ddac-00e7-47e1-b60d-5544f9110797,UPI,652.7
TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,SET-e48fc010-a639-4e78-ab31-a3beed63cf08,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replayed: SET-e48fc010-a639-4e78-ab31-a3beed63cf08 matches TXN-c52ee892-dee6-4eaf-a3af-f74045d92886 with amount . Original settlement exists.,2026-04-18 21:59:36+00:00,UPI,117.21,2026-04-20 00:00:00+00:00,117.21,TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,117.21,TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,UPI,117.21
TXN-9ef9419c-1e57-439e-84ef-04cacf74fa09,SET-8ce8d1ac-1387-43bd-a9e2-c9586eff73e7,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 22:55:36+00:00,UPI,93.63,2026-04-20 00:00:00+00:00,93.63,TXN-9ef9419c-1e57-439e-84ef-04cacf74fa09,93.63,TXN-9ef9419c-1e57-439e-84ef-04cacf74fa09,UPI,93.63
TXN-6bdf0ee6-26a2-4bac-a67d-6713ae330180,SET-5f8de6e0-c446-4806-bd29-b000c199d473,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-19 02:28:19+00:00,UPI,519.78,2026-04-20 00:00:00+00:00,519.78,TXN-6bdf0ee6-26a2-4bac-a67d-6713ae330180,519.78,TXN-6bdf0ee6-26a2-4bac-a67d-6713ae330180,UPI,519.78
TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,SET-7d79176a-08d9-400e-87b9-c4a8600ec502,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replayed: SET-7d79176a-08d9-400e-87b9-c4a8600ec502 matches TXN-3de5b273-0593-48d9-8c9d-caa3b731240d with amount . Original settlement exists.,2026-04-18 22:10:44+00:00,UPI,443.52,2026-04-20 00:00:00+00:00,443.52,TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,443.52,TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,UPI,443.52
TXN-9b61abc9-5e04-4714-bd7e-e9a8647e355c,SET-30b81de1-c69a-4fe3-9010-d823a788b439,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-15 18:06:16+00:00,credit_card,32.34,2026-04-20 00:00:00+00:00,32.34,TXN-9b61abc9-5e04-4714-bd7e-e9a8647e355c,32.34,TXN-9b61abc9-5e04-4714-bd7e-e9a8647e355c,credit_card,32.34
TXN-ba4d1aef-a233-4c17-abc8-73b504dc105a,SET-a65149fd-bbcd-4e1b-b24e-06deae7e754e,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-20 20:29:31+00:00,wallet,9.64,2026-04-20 00:00:00+00:00,9.64,TXN-ba4d1aef-a233-4c17-abc8-73b504dc105a,9.64,TXN-ba4d1aef-a233-4c17-abc8-73b504dc105a,wallet,9.64
TXN-63c0b584-26ce-40da-a788-ca92b0432592,SET-ddd59706-69f6-4359-b417-62f175ec2900,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-18 20:51:45+00:00,UPI,295.16,2026-04-20 00:00:00+00:00,295.16,TXN-63c0b584-26ce-40da-a788-ca92b0432592,295.16,TXN-63c0b584-26ce-40da-a788-ca92b0432592,UPI,295.16
TXN-3480f551-e8cd-4446-b095-cfed8289becb,SET-a19d5ffd-f48f-411d-990a-24fcd97ce7d6,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replayed: SET-a19d5ffd-f48f-411d-990a-24fcd97ce7d6 matches TXN-3480f551-e8cd-4446-b095-cfed8289becb with amount . Original settlement exists.,2026-04-20 18:22:50+00:00,wallet,46.89,2026-04-20 00:00:00+00:00,46.89,TXN-3480f551-e8cd-4446-b095-cfed8289becb,46.89,TXN-3480f551-e8cd-4446-b095-cfed8289becb,wallet,46.89
TXN-813bf11b-6920-477e-945e-90f6862c8c7f,SET-54f31440-93cc-4d60-b538-37d76660e98c,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-20 18:52:59+00:00,wallet,35.03,2026-04-20 00:00:00+00:00,35.03,TXN-813bf11b-6920-477e-945e-90f6862c8c7f,35.03,TXN-813bf11b-6920-477e-945e-90f6862c8c7f,wallet,35.03
