transaction_id,user_id,amount,currency,payment_method,transaction_timestamp,status,merchant_ref
TXN-d8d96c9b-019b-4e76-9ff5-fce719e15de8,USR-b34b4651-9867-42e8-909c-4717d455f714,110.73,INR,UPI,2026-04-28 20:20:09,completed,MER-PXGRXIPW
TXN-d097f33d-29f5-40c1-8963-cc3a9e9106a3,USR-24902afb-64ad-4954-8607-4c7e23cfb86d,421.91,INR,UPI,2026-04-28 20:41:18,completed,MER-GKYLJZGV
TXN-aceca32c-0ae8-429f-96d8-7cddf84704a3,USR-1d88a174-c713-4fcf-922a-e381169e2a43,428.4,INR,credit_card,2026-04-28 20:47:44,completed,MER-UAJASNAG
TXN-ae9842e9-4baa-44e9-8a76-e3b4d235a22b,USR-ddde5be9-0576-4a97-af62-2bcf6930edb3,40.0,INR,UPI,2026-04-28 20:51:01,completed,MER-GBZEGJMV
TXN-c7518ffb-9e5d-46aa-9ace-15d2a4c232ec,USR-8eb6c70c-0684-47e7-b8bd-9d4126e6b17b,125.75,INR,UPI,2026-04-28 21:03:24,completed,MER-ZXCMVYUU
TXN-7b0cf9d2-4640-4253-894f-b2c5b6f7de86,USR-a20315d1-9fdf-4a68-9841-39cd284e65f7,111.37,INR,UPI,2026-04-28 21:34:48,completed,MER-PEVRJBDT
TXN-42f5ee99-77cc-4ce5-8503-d910131adc2e,USR-781d6833-3ff5-4b0f-aee2-c9b8fbec2370,145.43,INR,UPI,2026-04-28 21:47:56,completed,MER-QXEGPVAA
TXN-5c2ab1ba-d216-461c-af82-2864bccb7c20,USR-6ff336ef-bf66-4016-9af5-9bc485cc8bfd,245.42,INR,credit_card,2026-04-28 21:49:29,completed,MER-KAUPYOTV
TXN-bb87c7e4-ed63-40d1-85a6-8165abc43ba3,USR-1bd814b8-6cc3-43c3-8814-f53c905605e0,5.63,INR,credit_card,2026-04-28 22:10:10,completed,MER-XWRGIFLB
TXN-d9a4d603-1434-41df-b9c3-78bc5a81a557,USR-be4a9453-9155-4539-b347-15e82daaf559,136.9,INR,UPI,2026-04-28 22:22:16,completed,MER-RXIRUVED
TXN-cebc775d-fb22-4cca-a002-61b596a3fc9a,USR-a71378bf-c45d-4459-8b98-1af93454a3a1,136.63,INR,credit_card,2026-04-28 22:24:35,completed,MER-HDNMDTQV
TXN-604ab708-2f06-40ee-8441-e40ed2851dd4,USR-65097d35-c4cc-4db1-a4d7-4457f46dd2ee,153.09,INR,credit_card,2026-04-28 22:41:00,completed,MER-OIIHKBCQ
TXN-1e8be63b-67ee-4f01-bab1-4fa54d216f6d,USR-05c44ef4-d81a-491c-ad0c-eb1f9ff07c3c,82.85,INR,UPI,2026-04-28 22:42:33,completed,MER-ZBVNMCLB
TXN-a7dc769b-453a-4406-88c3-4c1083b02420,USR-f8704935-6427-4d87-b5eb-9b379e9670ce,56.39,INR,UPI,2026-04-28 23:00:19,completed,MER-RLLBOFFE
TXN-d9632c6c-840b-44e9-a64d-c3b86e8a8910,USR-a9eb71f2-859d-4257-953f-b82972608df6,175.03,INR,UPI,2026-04-28 23:18:44,completed,MER-ZLGGHJPM
TXN-232e2393-2e0c-499b-9faa-5fb69b2af958,USR-b0ec2bc7-e54f-4af7-afc4-149f48320cd8,99.52,INR,UPI,2026-04-28 23:34:18,completed,MER-ZSMOYAJX
TXN-5e99c1c9-7430-4e08-9df1-b166063a88a7,USR-d66d18d8-f322-4ead-b05b-c1a95aa36299,67.07,INR,UPI,2026-04-29 07:20:20,completed,MER-SEOLZIET
TXN-6b590da0-b760-499e-a917-ac8aac3b8e50,USR-2ded4af3-aa10-4c32-9f18-1390f3629c2e,52.93,INR,UPI,2026-04-29 09:27:06,completed,MER-AQNPSEWQ
TXN-8bb900a1-69fc-4c47-87d7-ad9508ddfa53,USR-2f6c8607-45ed-484c-8cf8-560f2a02fd36,11.33,INR,net_banking,2026-04-29 10:19:17,failed,MER-RTQOHUMU
TXN-68a6491d-daf4-4a18-a616-d87478566255,USR-079f8b37-c9fb-488a-971a-bd82facad226,117.03,INR,wallet,2026-04-29 15:00:22,pending,MER-NKGEINGQ
TXN-8b085293-41b8-4e6d-b7ba-e8d038b703fd,USR-437db417-d287-47fc-960c-45327d54d38b,139.57,INR,UPI,2026-04-29 17:26:05,completed,MER-HPOEVBLJ
TXN-070eff49-15d5-47c3-84c5-08f4379d29e3,USR-1e62c344-f10c-4e38-b196-3b4187c6eabb,186.89,INR,net_banking,2026-04-29 17:30:28,completed,MER-RZTUBZQA
TXN-12011539-3954-4993-9ddb-5b8068f2cfb0,USR-1146fbc6-1294-4463-9458-a9a595964006,44.99,INR,UPI,2026-04-29 18:14:38,completed,MER-WJIQXLPO
TXN-64a7f0bd-2c33-41fa-8893-095a959d5dff,USR-6e99cd4b-e6d1-4688-ac4c-1e9a3eb24a8c,61.38,INR,credit_card,2026-04-29 18:23:28,failed,MER-ZAUCSMBH
TXN-a848367c-2aae-426b-917e-07755215a410,USR-ad46b8e1-aa08-4618-b28f-23632f388049,66.42,INR,UPI,2026-04-29 18:26:13,completed,MER-LKNZMICB
TXN-f36fdef6-446a-4cb8-ac20-2474f0d6db6d,USR-c642d662-60cd-49a7-96a1-7a5ea881ef2d,13.49,INR,credit_card,2026-04-29 18:46:18,completed,MER-MRTDPVCZ
TXN-08278854-f944-422c-9f0e-7a4d2d5e23c8,USR-4f2f1a79-c190-4385-8150-decc6c4ed084,32.95,INR,UPI,2026-04-29 18:59:58,completed,MER-HQQFHOUM
TXN-8cea2cdd-1175-4562-a2f5-e83e53370607,USR-42925428-c8bf-423c-8916-b98d6f53def6,114.82,INR,net_banking,2026-04-29 19:02:56,completed,MER-SYCVFWJD
TXN-ba4726a2-faf8-4489-8722-1534c37fb758,USR-c86e4ac0-e317-4024-af9d-0e9b582f6c9c,27.7,INR,wallet,2026-04-29 19:03:30,completed,MER-FUGHLXLS
TXN-035f71f8-1693-4043-af91-a811935e00c3,USR-77780454-6ff5-4131-b8ff-2483a22b0bf8,12.89,INR,UPI,2026-04-29 19:20:13,completed,MER-USAARNYL
TXN-1a05bb2a-29e1-48b5-901b-4b9c375dcccd,USR-905af508-57b5-4cf7-b585-8a58eebc1906,22.94,INR,UPI,2026-04-29 19:55:34,completed,MER-WMKGFOBS
TXN-3beef5a6-bdbd-4900-affa-88abf5d588f7,USR-79a5fb63-b84a-47a6-be85-c578a4a5ef14,70.72,INR,UPI,2026-04-29 20:01:22,completed,MER-MLEOYYIG
TXN-93995f3c-f4dc-42bc-a5f7-1814ba5f6af7,USR-3a7c4e9a-9d65-4ff2-a04d-c954b8add571,22.06,INR,credit_card,2026-04-29 20:09:13,completed,MER-OYHVNZNA
TXN-23cc7080-170e-4447-a77d-fa5c3fa97916,USR-eae8be6f-2cb2-42eb-8e12-da1a0ae8d91f,70.37,INR,net_banking,2026-04-29 20:18:10,completed,MER-KPSOTRFP
TXN-f48806aa-4fe6-4565-93ed-2ca64d36f9ac,USR-70e6942e-bd7a-48c3-bab7-2d77988c9f3f,1570.46,INR,net_banking,2026-04-29 20:33:31,completed,MER-WXTFJGLP
TXN-dbe981dd-213e-431b-9350-dc48767afb43,USR-b7b8dfef-eb58-47e4-9c4c-a12817795b85,159.66,INR,UPI,2026-04-29 20:46:11,failed,MER-YRUHRCGI
TXN-3f7a524e-b290-42e2-91c1-6628e24fad2f,USR-0dd8b520-9d29-4262-ba8c-da0654fa8cf1,26.84,INR,UPI,2026-04-29 20:50:02,pending,MER-AYSNLHYA
TXN-00acd041-06d2-48cc-853d-755f20a1e301,USR-ee060d89-ccc1-4413-a78e-39304b968d8a,228.79,INR,wallet,2026-04-29 21:19:20,completed,MER-CSMCYMCU
TXN-b1810056-70a9-4dee-a812-39b64b0cc489,USR-c932e286-1ae4-4030-abe2-a5896a0e1205,20.91,INR,credit_card,2026-04-29 21:25:04,completed,MER-HTXEKHDJ
TXN-1cc24764-db42-43b6-97fa-7f1eb8760761,USR-6d2a4781-5ad5-4d0c-a491-e6994c8ef00f,459.93,INR,credit_card,2026-04-29 21:45:13,failed,MER-NCRSNFMU
TXN-74b06c91-4f85-4a58-8d4e-cb60b2b84bc5,USR-4008d3fc-9c6f-40c3-9d41-f12b68098f64,97.9,INR,UPI,2026-04-29 21:47:47,completed,MER-NWTVMTWQ
TXN-77d4dee3-c51f-4417-8a2f-379e41755cea,USR-03908fef-fb9a-4558-ba7f-287520e631f5,96.08,INR,UPI,2026-04-29 21:48:09,completed,MER-JJGAGBFW
TXN-235fd037-01e7-4b3a-a9d0-e157a859dd30,USR-3ce6047e-f6dd-4df9-b9dd-d32b26ee67d1,111.26,INR,wallet,2026-04-29 21:49:55,completed,MER-GZVTFGPL
TXN-cbfd3521-c32a-441c-bb1d-486ebedabe19,USR-376f8f78-cc5a-4eaf-b4ef-c28a4bbe66b0,54.88,INR,credit_card,2026-04-29 22:06:09,completed,MER-BCVDVYUC
TXN-f6ed9d85-7159-4092-a871-104e12fed546,USR-010e0f23-c363-45cd-a3b5-fa43ff98e57e,5.47,INR,wallet,2026-04-29 23:35:28,completed,MER-XZDXRLSG
TXN-0482d0eb-388f-46ea-8bb5-d37854964806,USR-50d6264f-cbbe-4aa7-9384-9f96e4665d95,152.44,INR,UPI,2026-04-30 00:05:23,completed,MER-WJYURSHK
TXN-c0cf9f8f-bd1b-42cd-aac3-0657abbb5ffd,USR-dc9f6773-2dd3-4267-ad8d-ac38eaafd5f2,60.85,INR,wallet,2026-04-30 00:08:52,completed,MER-MIFLMGDJ
TXN-3dc7ab4d-e4e9-4e44-8691-7cee4ed533e5,USR-be0039d2-b31d-49c7-9c0f-367f9f660a1d,36.52,INR,wallet,2026-04-30 00:56:11,completed,MER-GDTRPTXD
TXN-eec8b00e-8902-4eda-abe5-e005cf950231,USR-98c9a5a3-7cc9-41df-9b15-397a741932bc,219.62,INR,credit_card,2026-04-30 06:19:21,completed,MER-GHKDGFLE
TXN-aa4f77e6-a287-4117-85c0-79e3e9a3aae5,USR-88bfad47-6430-4b55-9211-69c4b9a01a48,28.79,INR,credit_card,2026-04-30 07:06:45,completed,MER-PTFCYBFS
TXN-7158c77f-38fc-4b6b-9ca9-70536ba8ee85,USR-3e2aaf40-5c38-42e3-9ca9-fa2de6c0bcde,53.38,INR,credit_card,2026-04-30 07:31:32,completed,MER-WCOWFOEQ
TXN-93ebb44b-df76-4fdc-bc42-119146b63803,USR-0712b835-cf79-4fb2-92e2-c7f72869c87e,113.05,INR,net_banking,2026-04-30 07:42:42,completed,MER-QWGTKQJL
TXN-f28d51bd-27b7-4c49-87ff-1449a3cb9251,USR-4856d051-8455-4583-b15a-93596ddefea2,29.1,INR,wallet,2026-04-30 08:07:56,completed,MER-TBBPKMBK
TXN-024fc9bd-b7e8-457c-8b1a-9839525397c1,USR-39826e25-a377-4dc2-af1c-6d05a76f4466,144.96,INR,net_banking,2026-04-30 10:32:20,completed,MER-OOJNQXZL
TXN-4a384519-7b57-4e73-bc02-007b0ebfcf88,USR-1488741c-7907-4520-9aaf-72429f7c1409,58.31,INR,UPI,2026-04-30 12:55:10,completed,MER-IGMETPXL
TXN-64c454f0-1294-45a0-b2b8-ef93509b2297,USR-22bd5ff3-b8db-4655-aceb-f4645e23eb18,172.32,INR,wallet,2026-04-30 13:28:03,completed,MER-ZAPZKHIS
TXN-0e613b95-768d-426e-a184-0e1649366c01,USR-05fe84c0-1e5a-48c2-aa04-2f24945b7d80,31.98,INR,UPI,2026-04-30 13:34:57,completed,MER-UHTXUJXG
TXN-ec898cf7-a775-43b9-a528-897b10256804,USR-835e960f-5c2f-4105-8dbc-3373a5fd4814,125.79,INR,wallet,2026-04-30 14:11:47,completed,MER-DACFMMAP
TXN-54a92c44-706b-4611-a488-3f5826b2042e,USR-83e6d182-64cb-4bd6-a7a7-eebd78c5536c,54.68,INR,UPI,2026-04-30 15:16:45,completed,MER-TZYYQYPJ
TXN-3ad1a183-1974-4762-a151-6537ac6d6a11,USR-a53c52bd-f3ce-426e-95fe-b38e633a57a2,69.05,INR,UPI,2026-04-30 15:26:14,failed,MER-IHSRVHAH
TXN-413dc0ed-5cdf-451d-ab4a-64c332a58da8,USR-3cbd74cc-edc5-4adf-b96d-db646ee843fd,126.36,INR,UPI,2026-04-30 16:05:31,failed,MER-XPWVXDRD
TXN-8b414684-ba44-4fb4-8934-5032a5d5b7f9,USR-ebe4fd8e-b0a3-4fb2-960a-7c166ae9570c,427.98,INR,wallet,2026-04-30 16:59:32,completed,MER-DBULRUPF
TXN-14519abe-abbd-430e-b548-892d6e9786b2,USR-ae55d059-583f-4e19-b24e-f8a888406500,1158.75,INR,credit_card,2026-04-30 17:21:21,completed,MER-CNAFBQNJ
TXN-caec6974-5916-4cb8-91c6-49e07170b38c,USR-f70950b9-dc39-4009-b89c-97bee58d9b05,153.79,INR,net_banking,2026-04-30 17:31:19,completed,MER-FKEWFUPV
TXN-5fcd9d47-eb9d-490b-9003-f308251f30d1,USR-cfc1675e-70dc-4f87-ba9c-4942637ed71c,142.6,INR,UPI,2026-04-30 17:47:48,completed,MER-PSMTNZPJ
TXN-fb09e47b-ee35-4ed7-9f74-1e7d2f4a6075,USR-cd12bdff-9bd9-4d7b-b691-4282c8de29a8,521.11,INR,UPI,2026-04-30 18:02:14,completed,MER-STSZRGIF
TXN-e8255ed7-4ac1-4b53-9a22-13b235431567,USR-ef8254c0-5c8f-4a30-946b-c179b3e8bb61,251.68,INR,UPI,2026-04-30 18:13:21,completed,MER-QFBAIJAA
TXN-0b1365d1-2e82-4d80-994d-11997399affa,USR-744cd8b4-6766-4e01-943b-fdcc4aae2962,119.74,INR,UPI,2026-04-30 18:28:41,completed,MER-RULWHMSG
TXN-d6a60286-d912-4fbd-a395-53513338ce5c,USR-ed3729fc-328c-461c-887f-4d4e2359d433,151.69,INR,wallet,2026-04-30 18:35:04,completed,MER-WKGUYRLB
TXN-271a59d3-383e-489b-8682-559b5ecf6603,USR-c1eb038c-5b23-4e2c-a57c-f3f5802723c8,317.03,INR,UPI,2026-04-30 18:44:18,completed,MER-YXYWLZVW
TXN-d085f4a9-7471-43e5-bc5e-3ea31da9d79e,USR-c9409702-4693-4f70-82ca-433db540a866,323.49,INR,credit_card,2026-04-30 18:51:22,completed,MER-YQVNSZPF
TXN-1838528d-2247-4816-84e7-745fc286513a,USR-921bc21f-b442-4b76-ba26-f22f4f5f9fa9,232.52,INR,credit_card,2026-04-30 18:56:45,completed,MER-DCCPUGTH
TXN-f815d4b7-d177-4f23-871f-8f3347464bcb,USR-ee7df4ce-e673-4b01-9dd6-d4ef94ac96d2,143.69,INR,credit_card,2026-04-30 19:20:55,completed,MER-CGHXQVTB
TXN-2de3e4d3-8998-4527-844b-0462b62e2c01,USR-21656e06-a44d-43c9-a79b-1807aecf422c,239.88,INR,UPI,2026-04-30 20:19:11,completed,MER-PXJXZOXL
TXN-687f7e27-85c4-45f9-9357-1400f2c355a4,USR-2f2766b4-35cd-439d-9684-1cf740a40435,55.27,INR,net_banking,2026-04-30 20:31:50,completed,MER-ZAMGGQBW
TXN-26cecf35-fab6-4e63-a9f1-3cd697a43b61,USR-09e60d40-cb45-4ac6-a022-8924d55d6d57,101.38,INR,credit_card,2026-04-30 20:41:01,completed,MER-ZALAFIOH
TXN-d5c9c8ca-2299-4575-8078-0ca61b23a370,USR-8cd697ba-b21f-40b9-a7f7-c9b31c3f0121,356.87,INR,UPI,2026-04-30 20:43:50,completed,MER-FQQFPIYL
TXN-d4598b31-a781-4251-a642-8dd0874b85ee,USR-c1745ba2-1f0b-4bca-a390-de71e527dafa,6.04,INR,UPI,2026-04-30 20:51:13,completed,MER-NLKPABPC
TXN-3e92926e-2f34-4b1c-84a7-5461ad7fc929,USR-ec6fd8c4-4341-465c-a23f-d3a7ca6afacf,91.38,INR,credit_card,2026-04-30 20:55:14,completed,MER-INIBZLKQ
TXN-d5cb95cc-a2e5-4903-9a84-bcbd2c080963,USR-069624fc-4fc3-4c66-ad24-f2081e710d96,157.29,INR,UPI,2026-04-30 20:57:52,completed,MER-HWXLOKGP
TXN-b9d2a491-973f-49d0-af94-7ccea8de437c,USR-dbe04bb2-08ef-4379-a776-e4934937a6b6,28.32,INR,credit_card,2026-04-30 21:05:46,completed,MER-EKOAMJYL
TXN-ef87be04-45e8-485f-9e7d-242363d87183,USR-36287fa5-e60d-4e14-ad82-25c24f96b11a,4.47,INR,UPI,2026-04-30 21:20:39,failed,MER-ZCPIEJOD
TXN-464526d6-4c32-473c-b132-a9319003e335,USR-890d6935-caf1-4bf7-a920-b7381c2fc58c,36.44,INR,UPI,2026-04-30 22:09:06,completed,MER-WHXDGYKE
TXN-e001934a-3dfc-488e-9839-aaece2325ca6,USR-58ed1444-43fa-4171-9b61-149754e68b38,76.91,INR,wallet,2026-05-01 01:53:19,pending,MER-JGHKHRXI
TXN-d0fe9660-7e36-471a-865b-9f48bcfc4f4b,USR-46f32967-cf98-496e-a52e-e3c6d6918cc2,17.5,INR,credit_card,2026-05-01 06:06:05,completed,MER-GJIXBNNP
TXN-b6b2ec79-a6cd-4224-b668-c17ee4ef90de,USR-67622c22-95f1-4ba2-823a-2f990fe95d2a,709.76,INR,wallet,2026-05-01 06:28:08,completed,MER-SILUCNDW
TXN-2381dd6b-a51d-419b-ba25-792c10afa912,USR-a6ac9d18-fa9d-4d4d-ad4e-6ca5019671a6,75.09,INR,credit_card,2026-05-01 06:35:59,completed,MER-MKLIWUUD
TXN-875d412b-81c0-422f-8ce8-7f14be155f4c,USR-d8efe544-4c76-46ba-bc28-57051da1a2c2,192.9,INR,credit_card,2026-05-01 06:43:28,completed,MER-SQZWJCDF
TXN-a79546a9-a2e3-461a-8b43-0b149dcef42b,USR-033012c7-5f20-4150-aace-5ed9f9ba6f28,594.68,INR,wallet,2026-05-01 08:01:36,completed,MER-BXJKXDZJ
TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9,USR-8892a916-3c76-4440-a2c3-9f298a9739e0,221.53,INR,net_banking,2026-05-01 08:02:37,completed,MER-MBJMTPSI
TXN-8933c32b-4441-4807-9ce0-b3556adddffb,USR-e9017c44-21dd-4200-be2d-42a7cf7b1efe,30.37,INR,net_banking,2026-05-01 09:20:17,completed,MER-GBXODTJB
TXN-ec0b2288-5829-4913-b571-444f404f2d1b,USR-8bb18a4f-48d6-48d1-ae02-48b4d792aac2,168.24,INR,net_banking,2026-05-01 10:15:01,completed,MER-IOTPQQJT
TXN-6e3ec22b-4f05-4bb6-90c5-30c62d0a4293,USR-a6b3b297-0cac-4dac-9709-27eb927a974d,635.7,INR,wallet,2026-05-01 10:25:31,completed,MER-PULTJSNY
TXN-5f79b77e-7774-4dc7-93bc-d8928ded5db2,USR-3382266a-71b2-4550-a9b7-ebf7de1805ba,40.23,INR,UPI,2026-05-01 10:45:44,completed,MER-MKIJKUHC
TXN-44844521-76f1-4ad0-a017-c11e5bb0db29,USR-9f063258-53b6-409b-8eb1-3fc466090ee4,320.88,INR,UPI,2026-05-01 14:07:37,completed,MER-HNSLQDXO
TXN-8b7b9309-deb0-49c1-9664-7833a0c55d55,USR-c970d7c7-af15-4014-9238-a1c118822f83,26.61,INR,UPI,2026-05-01 15:58:05,completed,MER-OCWDNRJI
TXN-47356511-55cb-493c-994a-78dc6175d344,USR-4f0f4052-ba2d-4d6e-bf37-997daefc8879,54.93,INR,wallet,2026-05-01 17:00:25,completed,MER-AHVDJBLE
TXN-90a787be-0de7-48b4-bc9e-85f8b821f8eb,USR-f3e0830d-0637-4056-9614-2abdbb3850c0,150.86,INR,UPI,2026-05-01 18:15:45,completed,MER-DJTRFCOH
TXN-fc4c22d1-e1e6-473f-87d3-233f791bbac7,USR-81c1b8b3-352a-42f4-8f3c-256c2eafbf6a,19.42,INR,UPI,2026-05-01 18:24:12,completed,MER-NARCSXNC
TXN-f19c4e96-d242-4f72-9d98-e7f481a830a9,USR-ab7294a2-6330-40f9-9452-bb182a5bb261,117.65,INR,credit_card,2026-05-01 18:28:59,completed,MER-RDLOZHCZ
TXN-6f52e474-7d4c-4fb5-b168-b9440b3293c5,USR-ed4316e7-2a1d-4c64-984c-ecce350f89f0,91.33,INR,UPI,2026-05-01 19:16:29,completed,MER-NVATYZFX
TXN-2dd8be47-502e-4e3b-90b7-bde248c16400,USR-938cef8f-54c6-42ee-be14-42d600765192,123.28,INR,credit_card,2026-05-01 19:29:14,completed,MER-SQAZYVCL
TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2,USR-3395407b-298d-4757-a0d2-2aa77a3a8117,44.31,INR,credit_card,2026-05-01 19:55:29,completed,MER-MOIJESYG
TXN-d7993396-4007-495e-9993-55fc931bc0c0,USR-db63bf0d-73b6-4803-b402-a17144c02f0c,127.35,INR,UPI,2026-05-01 20:19:26,completed,MER-FQDFOBRC
TXN-727cdbf7-0c9b-4b90-af7b-72d679a025ef,USR-961720b7-81f5-4a78-abe6-633e4dd897d4,43.18,INR,UPI,2026-05-01 20:24:28,completed,MER-CIGLVGCG
TXN-00ff57e9-943e-4777-8d84-74a611101fe2,USR-f6ba0a62-2cc4-4b65-870b-3bb83f7f630c,108.83,INR,wallet,2026-05-01 20:25:33,pending,MER-LWGRZOWK
TXN-cd1042c1-3ac3-4700-b52d-ce290a46fd16,USR-80c610a2-cf53-4179-a906-e76610046eb3,60.15,INR,credit_card,2026-05-01 20:55:42,completed,MER-RZDOQYBJ
TXN-56939d5c-16bf-462c-8ea8-50ed672b7808,USR-68e66a37-1d87-4fc0-b6cf-bf92e0c5344c,131.22,INR,UPI,2026-05-01 21:00:22,completed,MER-ICKOEGPR
TXN-ac93c072-83e5-42d5-9395-74e97b4d82bd,USR-17453c6b-4c80-4fb0-8f47-534db64f834c,156.97,INR,net_banking,2026-05-01 21:54:36,completed,MER-PBENCPSP
TXN-3540ca1a-3e76-4092-9994-ee859af7ac56,USR-f7b28dc4-e7c7-4826-a067-70f456b774ce,182.13,INR,net_banking,2026-05-01 22:07:14,completed,MER-CSPMUGFG
TXN-8f438b63-8d48-4044-932c-d7490d700afc,USR-fc51c940-fec1-4a2b-bc24-ffb9094c019b,13.18,INR,UPI,2026-05-01 22:22:03,completed,MER-VWDGBOEV
TXN-269057ad-04e1-4215-b4d5-6a96dd8bfe4c,USR-38081771-a2ad-443f-80d4-051e95c51424,37.87,INR,UPI,2026-05-01 22:47:11,failed,MER-MHIECLTC
TXN-6536fd20-8c10-43a0-92da-e205e4bcf7be,USR-9d9daf83-a514-4472-8c62-ad6feba00b4a,17.29,INR,credit_card,2026-05-01 23:01:14,completed,MER-XZHRZFUB
TXN-a26087b5-b61e-4b2d-b492-093f2abfe04e,USR-fae2c86f-0b14-4287-abb3-b570aa927118,98.16,INR,UPI,2026-05-01 23:17:14,completed,MER-GAKSEECV
TXN-2c989d51-c462-40df-8adf-86aa3bdb6e5a,USR-c8507e83-fdd9-40c4-bd6f-83e7e145acdf,68.81,INR,UPI,2026-05-02 00:06:18,completed,MER-YDLJYVCC
TXN-9c40c055-a802-4b9f-b155-dd0fa06e8c26,USR-b9c5ac31-3da8-4119-81c0-7efdac433465,48.07,INR,UPI,2026-05-02 01:44:45,completed,MER-JKLONQMH
TXN-8be1a274-a7dc-4d84-b0e9-96fd4c073256,USR-9fc257da-7645-4a7b-a16a-55fd41934642,14.26,INR,credit_card,2026-05-02 02:35:52,completed,MER-HATCRMFV
TXN-d4128b47-951b-44da-8b27-ee861b8060cd,USR-b7f86db4-9d66-47d3-8bce-c9427bb5baa5,439.13,INR,UPI,2026-05-02 04:27:48,completed,MER-VRSXDFUL
TXN-7362e3d3-5857-4bc3-9acb-5c957e8519ca,USR-ad3871fc-fd44-47ce-92aa-366bb2875bb5,159.92,INR,UPI,2026-05-02 04:45:38,completed,MER-RINUCDYT
TXN-68f5b5ef-4195-4179-8152-1d18c1cd70e7,USR-e43d905b-ca84-4ac0-b228-55eb633f0a2c,1470.24,INR,UPI,2026-05-02 06:35:40,completed,MER-QWRYZFXZ
TXN-09528c36-f662-4367-9fa5-0765c12e6e61,USR-a9afdc26-8524-4bc5-b289-16469774a1b3,57.86,INR,wallet,2026-05-02 07:25:08,pending,MER-IGYGJBYE
TXN-6fef46a3-dd4d-4895-8b9c-51cbedf59a06,USR-0d4d1215-572f-4fd4-b710-021faa8e750a,136.12,INR,net_banking,2026-05-02 08:13:26,completed,MER-QPKOLJVJ
TXN-ae69a8f1-3363-48b9-9b44-40c8c0c3b246,USR-337d02f5-1937-4d41-b0bd-84691483b98f,150.58,INR,wallet,2026-05-02 10:03:46,completed,MER-TDPBDEZB
TXN-45a32df1-1619-49fd-a6fd-61a59b1107e2,USR-ae9a254c-e3ab-4be0-9d22-856bb8a441b5,36.03,INR,UPI,2026-05-02 10:04:14,completed,MER-AXAKEIUP
TXN-ddf93456-b7d8-4d4a-ae25-e2afa9a26617,USR-de71cc9d-6f34-4eb4-b0e1-811109d9ed32,461.82,INR,UPI,2026-05-02 10:10:02,completed,MER-XLSLLUIG
TXN-cf5685e7-50c0-42c1-a41c-5500dd2bea93,USR-1c6de201-9850-405a-a798-0e8632e2bd28,131.46,INR,net_banking,2026-05-02 10:36:17,completed,MER-XIVHCQVX
TXN-9f2b1db0-dd13-43c4-8413-3365831ec913,USR-82abcf45-61cc-45dc-a3e8-9c629edf7b8d,339.52,INR,UPI,2026-05-02 10:51:53,completed,MER-LGCGONCU
TXN-63613d34-8ded-4275-9fa1-3677a88b8f9c,USR-3b3d9cc9-6608-4697-9c41-f8306ca4d652,119.41,INR,UPI,2026-05-02 14:36:48,completed,MER-MHVBRIVF
TXN-a430b249-e834-4c31-a28c-a2bda540477b,USR-64cfd8bf-eadb-4984-97d7-8b992d5b2632,800.13,INR,wallet,2026-05-02 16:58:54,completed,MER-FIGDRMZH
TXN-e8e933b8-c03c-4069-bc9d-4a13e9d88691,USR-784b4196-7ef1-4704-a2ba-729e31fe3b53,59.91,INR,UPI,2026-05-02 18:19:31,completed,MER-XDFKKXKQ
TXN-0c8478e5-c7b1-43c6-8a26-996bbd3cf9c7,USR-6f96d74c-b34f-4d70-b36e-a1bfb8fc2c6f,50.35,INR,wallet,2026-05-02 18:42:36,completed,MER-OHHGMXWW
TXN-ce88ac45-aada-4d06-a101-2aad9cd2cad8,USR-39959b02-d1d1-4696-ac71-e536307ca82f,54.07,INR,credit_card,2026-05-02 18:43:12,completed,MER-ZWWFYEMA
TXN-14f76580-c007-4c98-bf4d-de7df49d74a8,USR-74937317-7c33-4bbc-add2-af44f0b5bf66,59.24,INR,credit_card,2026-05-02 18:51:31,completed,MER-TQAUZSSJ
TXN-150cf336-a7f3-4f0a-b225-a2647defcdb2,USR-872f4d3a-bcab-48c6-b3b4-3f2032eb2929,22.62,INR,net_banking,2026-05-02 18:57:09,completed,MER-WXRDHFHN
TXN-9c38bf75-80be-4a28-9cf5-cd795119e83d,USR-606021ca-0f62-49ff-a889-429644556f8e,24.52,INR,UPI,2026-05-02 19:35:23,completed,MER-GGUOIYMM
TXN-fbce0099-46f1-4bbe-9bfd-a0f97ab07ec6,USR-ae40401d-14e5-4dc8-9b80-90405de6574c,23.11,INR,credit_card,2026-05-02 19:46:35,failed,MER-QONVFWPR
TXN-93aa49ef-3275-4c66-8484-062a338fa7c0,USR-c8c73d47-9284-4a7d-b2a9-246258895d93,189.24,INR,UPI,2026-05-02 19:51:03,completed,MER-EQTKOEFD
TXN-b2a58064-15fc-4f31-a814-fdba9625ad4c,USR-c14b0eff-feea-4875-96cf-89aeb173ff9c,39.76,INR,UPI,2026-05-02 20:02:27,completed,MER-MMJXWKIX
TXN-203ddd78-ad74-4cb6-9f21-8ee9dd414be4,USR-24f36d8b-c61c-49b4-986d-aefa01086d0e,59.08,INR,wallet,2026-05-02 20:24:00,failed,MER-SMCYMGHS
