settlement_id,transaction_ref,settled_amount,settlement_timestamp,settlement_batch_id,settlement_status,payment_method
SET-67e3b4a2-4231-451b-8ddd-544ef92ccfb6,TXN-cbfd3521-c32a-441c-bb1d-486ebedabe19,54.88,2026-04-30,BATCH-98214061-6f24-4bbd-9a74-c31fdb31bf04,settled,credit_card
SET-876f7a9d-ee7c-4249-81b8-6cc6abfa38fa,TXN-fb540020-ebb6-41e1-aed2-8cc1930442be,712.23,2026-04-30,BATCH-2026-04-30,settled,net_banking
SET-eabf8afc-5c0f-4980-84f9-2e8dca161383,TXN-1a05bb2a-29e1-48b5-901b-4b9c375dcccd,22.94,2026-04-30,BATCH-b2d030c1-cce2-40e9-9364-3c14b6ea119b,settled,UPI
SET-abb6e8a3-b1ef-404f-bac5-36f8e689d614,TXN-c5a79b39-0cbf-4622-961b-b17c723d6cc0,118.0,2026-04-30,BATCH-740335ad-25dd-47e4-ae48-2bcaf786b238,settled,credit_card
SET-670f971f-9ab0-4f40-a178-53325d65fd3e,TXN-74b06c91-4f85-4a58-8d4e-cb60b2b84bc5,97.9,2026-04-30,BATCH-bae12636-c6fa-4ced-bc2e-be67581bd1aa,settled,UPI
SET-234e219e-fb2e-4b79-a5fc-4245622ab0c8,TXN-b1810056-70a9-4dee-a812-39b64b0cc489,20.91,2026-04-30,BATCH-fa9cc915-ac2d-4549-8091-c98f8f196f8d,settled,credit_card
SET-9a81e9e2-7e07-4c2f-9600-c26bc1a06a23,TXN-2de3e4d3-8998-4527-844b-0462b62e2c01,239.88,2026-04-30,BATCH-2a53b919-3808-49ca-ac5e-5f3ef63ff4de,settled,UPI
SET-2b9cdff3-60b3-41ca-a702-d3db201a014e,TXN-54afa96f-1072-4226-949c-e6378ef2e21f,190.7,2026-04-30,BATCH-074dd3aa-8d82-4cbf-af24-1637d3189be6,settled,credit_card
SET-e1afb1a8-6ca8-4695-851b-c4b9afa14b57,TXN-ec898cf7-a775-43b9-a528-897b10256804,125.79,2026-04-30,BATCH-126142c9-a6f5-4439-9c5b-8c882b2f7d35,settled,wallet
SET-ecb381f0-0ab6-4bd3-8c4d-685770d11b42,TXN-3beef5a6-bdbd-4900-affa-88abf5d588f7,70.72,2026-04-30,BATCH-b41dede0-4a47-4b7b-9013-4462dbe410f4,settled,UPI
SET-49e7298f-3316-422d-a60d-41b898b3e0a7,TXN-464526d6-4c32-473c-b132-a9319003e335,36.44,2026-04-30,BATCH-cf1b7e3f-ea31-4e89-b789-129434f03dc8,settled,UPI
SET-123e0569-8187-40f6-83b8-6d5e051be367,TXN-070eff49-15d5-47c3-84c5-08f4379d29e3,186.89,2026-04-30,BATCH-2026-04-30,settled,net_banking
SET-8dadd8d5-1ae6-44a5-be13-38e3af022665,TXN-8b414684-ba44-4fb4-8934-5032a5d5b7f9,427.98,2026-04-30,BATCH-98a8e75e-17e2-4dba-aae0-2f3a78486d1b,settled,wallet
SET-5235aead-3511-43cf-bcfc-a94788e41cbf,TXN-473f9079-91de-4d95-a75b-9ad5fa7b4d45,16.44,2026-04-30,BATCH-e033deb2-d626-481d-be7f-1a59eb96e3b9,settled,credit_card
SET-8de93822-4d44-404d-8255-c8ab1505c84f,TXN-cebc775d-fb22-4cca-a002-61b596a3fc9a,136.63,2026-04-30,BATCH-06fb2ea3-4642-4214-8832-3504545984cc,settled,credit_card
SET-36b7dee5-b7df-4f3b-9aa9-cf556877f041,TXN-604ab708-2f06-40ee-8441-e40ed2851dd4,153.09,2026-04-30,BATCH-32707eee-45b9-47d8-8fd4-7f62d86fdbd2,settled,credit_card
SET-82a9cc82-3ea6-413a-bb65-e6cc4df64cc4,TXN-aceca32c-0ae8-429f-96d8-7cddf84704a3,428.4,2026-04-30,BATCH-790f60c5-cbe8-45db-8465-9b22cfdbd2e3,settled,credit_card
SET-4f6a7730-ed51-49a3-b6c4-e163094042bb,TXN-19863327-b138-43db-abe3-68e83d9dd69c,105.4,2026-04-30,BATCH-2026-04-30,settled,net_banking
SET-932920b0-e26b-440f-888d-614ce9131b33,TXN-8b085293-41b8-4e6d-b7ba-e8d038b703fd,139.57,2026-04-30,BATCH-ce7cbb11-e571-4dd3-9bb0-6abc9c9da921,settled,UPI
SET-ab9a99b2-5d8c-4827-8cb9-b0c7c14f2b0d,TXN-6b590da0-b760-499e-a917-ac8aac3b8e50,52.93,2026-04-30,BATCH-660ac60f-6b83-4b26-94e7-13800a41e14a,settled,UPI
SET-0715be59-0cb3-4681-8d35-ce145f673157,TXN-12011539-3954-4993-9ddb-5b8068f2cfb0,44.99,2026-04-30,BATCH-e7253645-8965-460d-9a4d-5da9d1238531,settled,UPI
SET-b0d78ae5-1d68-4481-b1cd-458f20268950,TXN-a848367c-2aae-426b-917e-07755215a410,66.42,2026-04-30,BATCH-420879ec-938b-4d92-ab00-f6458c3d38fd,settled,UPI
SET-39f37b58-9508-448a-b9fc-53804652e98b,TXN-f36fdef6-446a-4cb8-ac20-2474f0d6db6d,13.49,2026-04-30,BATCH-bc83c514-f94a-4c0e-ba9d-028c81d7bde1,settled,credit_card
SET-9e7090f5-f62c-46be-b8fa-0cbbc5f4cf97,TXN-08278854-f944-422c-9f0e-7a4d2d5e23c8,32.95,2026-04-30,BATCH-be0b213a-38cc-4652-9397-3bb35ba7b9ee,settled,UPI
SET-759f8ef8-15d0-4479-8856-a0831db6bd87,TXN-f28d51bd-27b7-4c49-87ff-1449a3cb9251,29.1,2026-04-30,BATCH-2d021d99-6bd2-4c12-8421-6daab99d041e,settled,wallet
SET-73454e52-6081-4254-93ad-b1aa7cf6e4e9,TXN-271a59d3-383e-489b-8682-559b5ecf6603,317.03,2026-05-01,BATCH-321e9dcd-0288-45a1-80f3-e6823fccb1de,settled,UPI
SET-85317af0-eb81-4293-ae67-e72ae92f5d26,TXN-1838528d-2247-4816-84e7-745fc286513a,232.52,2026-05-01,BATCH-64865b86-fb8e-4656-8e18-664f24b4f6cf,settled,credit_card
SET-64cf9d9b-bb0c-426e-a890-dc3260193b8e,TXN-d5c9c8ca-2299-4575-8078-0ca61b23a370,356.87,2026-05-01,BATCH-62e475e9-0604-4fc3-aba5-5af2fb6c12ec,settled,UPI
SET-4ff05545-9b07-4231-818c-d7045d50f002,TXN-d4598b31-a781-4251-a642-8dd0874b85ee,6.04,2026-05-01,BATCH-23e714b4-119a-4ece-89a4-4bb0169c99a0,settled,UPI
SET-8e00d356-92a3-476f-99a3-2fee6b4bec4c,TXN-d085f4a9-7471-43e5-bc5e-3ea31da9d79e,323.49,2026-05-01,BATCH-5b116f2d-1ebf-418e-bc05-a03f96549c5c,settled,credit_card
SET-3fbeabee-16f0-4a2c-97ed-0f0a42847bde,TXN-13d04a4a-6aa3-43ad-a77b-0816d296c61f,84.07,2026-05-01,BATCH-2026-05-01,settled,net_banking
SET-c5305d04-7e12-41e4-895b-606fd26d61ca,TXN-d5cb95cc-a2e5-4903-9a84-bcbd2c080963,157.29,2026-05-01,BATCH-00073bb2-6475-4f14-842c-61b28111bd4b,settled,UPI
SET-7698fda9-09f2-45ed-9e61-9519960e0a9d,TXN-b9d2a491-973f-49d0-af94-7ccea8de437c,28.32,2026-05-01,BATCH-f66358b7-2da8-4841-adb1-c43a7dd5cc3d,settled,credit_card
SET-35ec9f67-f4a3-4ce8-8ff6-c4b417b49985,TXN-b6b2ec79-a6cd-4224-b668-c17ee4ef90de,709.76,2026-05-01,BATCH-454ecaad-2533-49af-857b-237685ddd426,settled,wallet
SET-aefb9d13-67e4-49f8-a2b1-1a97f8237b0f,TXN-a79546a9-a2e3-461a-8b43-0b149dcef42b,594.68,2026-05-01,BATCH-7bad6880-73ed-4915-8f70-300a09864b62,settled,wallet
SET-a15d32ca-aef9-4b8a-8a06-bca62967b5bf,TXN-6e3ec22b-4f05-4bb6-90c5-30c62d0a4293,635.7,2026-05-01,BATCH-a218c6c0-aa27-4cb0-a3d3-a56b08583915,settled,wallet
SET-bae138f7-c62e-494f-bf98-5d0fea845235,TXN-fc4c22d1-e1e6-473f-87d3-233f791bbac7,19.42,2026-05-01,BATCH-fda7974f-0423-4432-b7de-30ef36b05eed,settled,UPI
SET-42c756a2-6d0d-4999-9818-8aff2cb32462,TXN-0b1365d1-2e82-4d80-994d-11997399affa,119.74,2026-05-01,BATCH-1604d7bb-cf00-4e65-ac27-bc904cd44c33,settled,UPI
SET-56d4e28d-bfb6-45d3-b790-c0c1f226f9f9,TXN-6f52e474-7d4c-4fb5-b168-b9440b3293c5,91.33,2026-05-01,BATCH-4107bcac-6d5e-41a1-84cb-40c47827128f,settled,UPI
SET-b4ec6cc1-7732-4eba-af27-4ea07e79a219,TXN-8f438b63-8d48-4044-932c-d7490d700afc,13.18,2026-05-01,BATCH-1e2cbfaf-540e-4a30-9580-4c2bcaa80d91,settled,UPI
SET-d07f4114-e77a-4a24-ba09-d1db5a81903e,TXN-3e92926e-2f34-4b1c-84a7-5461ad7fc929,91.38,2026-05-01,BATCH-23eef027-7c39-4bb7-9a88-d04d36a4bb06,settled,credit_card
SET-18c578b3-559a-4641-a603-c6f28022237a,TXN-e8255ed7-4ac1-4b53-9a22-13b235431567,251.68,2026-05-01,BATCH-b9d63ac0-7fbe-41ab-b371-eb9a7c479952,settled,UPI
SET-e3eb33ad-4e93-4322-93f5-c82dbcc94ef1,TXN-d6a60286-d912-4fbd-a395-53513338ce5c,151.69,2026-05-01,BATCH-8f413b04-20c5-42e5-a339-d4d8952a00b7,settled,wallet
SET-d63b4c29-97fa-4b6e-ade7-6b5043cf95ff,TXN-5fcd9d47-eb9d-490b-9003-f308251f30d1,142.6,2026-05-01,BATCH-7171e4f0-1a79-4003-b680-ba0c48ba874b,settled,UPI
SET-86324932-225c-406e-9acc-07060c27f3b6,TXN-93995f3c-f4dc-42bc-a5f7-1814ba5f6af7,22.06,2026-05-01,BATCH-79e198dd-c308-4cbd-a51d-b90e9bdf0725,settled,credit_card
SET-20243d2f-2e8a-434b-80db-503840b2e6b7,TXN-fb09e47b-ee35-4ed7-9f74-1e7d2f4a6075,521.11,2026-05-01,BATCH-d1ee8703-8773-44a5-a692-0d9ba8191e6f,settled,UPI
SET-ff9f7c38-052f-47df-bd61-2f0d39c3c8dc,TXN-0482d0eb-388f-46ea-8bb5-d37854964806,152.44,2026-05-01,BATCH-7fcca1bd-8f66-4edd-b3fc-5ea204001c5d,settled,UPI
SET-6613468f-b35e-4f12-b2a2-a254f29066ce,TXN-c0cf9f8f-bd1b-42cd-aac3-0657abbb5ffd,60.85,2026-05-01,BATCH-1aad85dc-13a7-4cc8-a5ea-6c138a489411,settled,wallet
SET-9dd8b819-397a-4409-b217-30e42059cf77,TXN-eec8b00e-8902-4eda-abe5-e005cf950231,219.62,2026-05-01,BATCH-94cb06ae-89a8-4862-b8bb-8fc684a114e7,settled,credit_card
SET-e53e11f6-588c-4482-a73e-9caa5bd8d5a4,TXN-aa4f77e6-a287-4117-85c0-79e3e9a3aae5,28.79,2026-05-01,BATCH-21ed4d2b-7f1d-4851-9351-8091ea5b9832,settled,credit_card
SET-063c4780-0017-4a26-91e3-33ada671f284,TXN-23cc7080-170e-4447-a77d-fa5c3fa97916,70.37,2026-05-01,BATCH-2026-05-01,settled,net_banking
SET-2b5e247a-542b-451f-87b9-e78b800f6b74,TXN-4a384519-7b57-4e73-bc02-007b0ebfcf88,58.31,2026-05-01,BATCH-50104666-6139-4d97-8b12-52391291fe0b,settled,UPI
SET-e9b8ca2a-6e38-425c-b5e0-af4cd165d174,TXN-7158c77f-38fc-4b6b-9ca9-70536ba8ee85,53.38,2026-05-01,BATCH-3defa27c-3a54-4660-94d1-ff6af14bc65a,settled,credit_card
SET-06144e82-b836-4d40-9e62-b1f9cde13bf6,TXN-64c454f0-1294-45a0-b2b8-ef93509b2297,172.32,2026-05-01,BATCH-f6552811-39d2-4d5e-ac95-0e08432c9ffc,settled,wallet
SET-c0950bb6-af67-4918-bab2-09c94c6f0906,TXN-0e613b95-768d-426e-a184-0e1649366c01,31.98,2026-05-01,BATCH-7830c6e3-7d29-4fe2-bdd0-5041e63deb92,settled,UPI
SET-5c997b8e-690b-4a31-acca-23e01baa45ce,TXN-54a92c44-706b-4611-a488-3f5826b2042e,54.68,2026-05-01,BATCH-41b7c9cf-9c6d-4a4a-a72d-48db8e5423dc,settled,UPI
SET-2eab8b0c-bd57-40b8-bbc1-ad2f280134dd,TXN-14519abe-abbd-430e-b548-892d6e9786b2,1158.75,2026-05-01,BATCH-95e114de-51ab-427f-8112-c7c9e0422652,settled,credit_card
SET-65b74ac8-6015-405a-be14-5df0463e1a64,TXN-caec6974-5916-4cb8-91c6-49e07170b38c,153.79,2026-05-01,BATCH-2026-05-01,settled,net_banking
SET-40bcf7de-8edf-4b3d-bc8a-439a6e424c70,TXN-f48806aa-4fe6-4565-93ed-2ca64d36f9ac,1570.46,2026-05-01,BATCH-2026-05-01,settled,net_banking
SET-808d6254-9061-497b-a7b5-e0da8104bb8d,TXN-0c8478e5-c7b1-43c6-8a26-996bbd3cf9c7,50.35,2026-05-02,BATCH-2054cc0c-37fa-4ab6-a1e0-96176b6a0da3,settled,wallet
SET-09692120-5bd7-42bc-8db6-c657ddcfa14f,TXN-63613d34-8ded-4275-9fa1-3677a88b8f9c,119.41,2026-05-02,BATCH-8c4e7921-4a71-4387-81ea-1757909190f9,settled,UPI
SET-ea0edc00-c9c6-4db7-beb0-cf3d0877428c,TXN-1a1baa76-18f6-404c-a098-0191d2b26143,39.41,2026-05-02,BATCH-dbc47afc-adf3-4a37-ae48-5d86cd7f1524,settled,wallet
SET-f2108938-29ff-4007-938c-f05ad9dfcbdc,TXN-9f2b1db0-dd13-43c4-8413-3365831ec913,339.52,2026-05-02,BATCH-da300901-caa2-4ebc-8840-d169fc009a93,settled,UPI
SET-71f1532d-d698-44ab-bcef-c7d660a105ef,TXN-ae69a8f1-3363-48b9-9b44-40c8c0c3b246,150.58,2026-05-02,BATCH-f0500530-7dd5-462d-a79f-e8fd3d39e74a,settled,wallet
SET-a4cb572e-b291-44b7-a411-8b681fb3991d,TXN-68f5b5ef-4195-4179-8152-1d18c1cd70e7,1470.24,2026-05-02,BATCH-ccf65be6-848f-4612-b2f8-13892dce2fba,settled,UPI
SET-cd3c82a9-4916-4abb-92c3-5fa217fc1b63,TXN-d4128b47-951b-44da-8b27-ee861b8060cd,439.13,2026-05-02,BATCH-9f655b3a-ff1d-4594-9b4b-4cb589d974aa,settled,UPI
SET-ce2f1862-aad1-4f2d-a1fa-c6dc1c9f6554,TXN-b2a58064-15fc-4f31-a814-fdba9625ad4c,39.76,2026-05-02,BATCH-481b44c4-380e-4170-8e94-3c7465fdbf65,settled,UPI
SET-318ae7df-8af7-473d-841a-8ca119ed1f1a,TXN-e8e933b8-c03c-4069-bc9d-4a13e9d88691,59.91,2026-05-02,BATCH-a44489a8-0927-43d5-84dd-179e14d0068b,settled,UPI
SET-969345a0-06e1-4cd8-ad68-13c664db5b48,TXN-5b141cbc-d1dc-461a-9ee7-65b589666f91,19.48,2026-05-02,BATCH-1d34bec3-f863-4630-841b-29392b73cdf7,settled,UPI
SET-85c4f778-a621-4235-bd3e-6ab8e839a6c3,TXN-cad80757-d8b3-4dcc-88c6-19ba620f6545,192.95,2026-05-03,BATCH-7d750563-0cea-441c-9b10-6b91bc673389,settled,UPI
SET-e9d9266e-6bbe-4823-be11-fb7a9b8733f8,TXN-84ddbf97-dcff-4c26-97f6-5ab3257f842c,7.57,2026-05-03,BATCH-ad9ed82e-dc38-40d2-868a-9e7ab688cbff,settled,wallet
SET-f85c7cd0-9f62-4dec-a15a-1d39467c2c8f,TXN-a0bba0ca-79b7-4c14-8fbd-973b41d8d3c8,153.33,2026-05-03,BATCH-72c03da9-3538-4146-8fba-6b8c8f6b0e54,settled,UPI
SET-15d4c8b1-fe2b-46be-96ad-eb4f3aac2439,TXN-94b741d3-bff8-4245-855e-f5ac22fa213f,15.95,2026-05-03,BATCH-a59b0de9-a627-4a67-afea-ad86c572149a,settled,wallet
SET-1a145db9-c77b-42c7-8a8c-7c61f58fb006,TXN-b6680585-c33a-4179-bae3-a035462d1ba7,74.41,2026-05-03,BATCH-463b5f3d-c440-4105-8a62-2bfbd5ab73ce,settled,wallet
SET-4358cefa-e84e-4fe5-816f-0cec53de0d4a,TXN-b70ede3e-1945-40eb-881d-03f5578b9f26,243.57,2026-05-03,BATCH-e7248470-8864-4ad6-8242-93be585d7099,settled,wallet
SET-669ac527-780d-494a-8d85-1f80b50a355f,TXN-cd8405ad-c57f-4ab3-b9e3-c345dfd71a8c,7.48,2026-05-03,BATCH-a1cf40ee-b631-438d-85b9-709db6a134a9,settled,UPI
SET-b371065e-499e-49ba-a605-e86d8314e8a3,TXN-659fe051-5ad0-40bf-8fcc-8fec548a021d,24.74,2026-05-03,BATCH-1858eea5-d8af-423a-ab02-bb10b60765b9,settled,UPI
SET-0399dbbe-9dcf-4f10-a3a3-ec548fcd669d,TXN-9510c14b-f6c9-485f-aa1c-d45557b01a3a,11.65,2026-05-03,BATCH-fb791896-8f9c-4e4d-a277-b55eb28ad129,settled,wallet
SET-f2d70237-7fce-4428-aa1e-aaa6dfeb2c09,TXN-9133cc52-1d51-40e1-85dc-73dc1bf67ddc,159.12,2026-05-03,BATCH-e70da13d-179f-4972-b716-e1320374ff8c,settled,wallet
SET-364f8f84-56b2-4f78-9951-b24cf2f3081f,TXN-f3dcf8ca-1d97-4db4-8b21-a10c71d5dd54,1057.03,2026-05-03,BATCH-f515bf8d-caa0-41cc-aae8-3211ed121035,settled,UPI
SET-c5ce5741-d401-45a1-bb67-1147c20c48d3,TXN-fb3f3989-518c-4430-bb6e-9fb851e7b718,108.88,2026-05-03,BATCH-5f751168-687c-4319-9152-aa7b7da9d1b6,settled,wallet
SET-647b9aa4-8cd0-4224-8209-0ced36ae2169,TXN-2ef88198-3abd-4d54-9e4f-432a0bac7d19,78.17,2026-05-03,BATCH-656bf6f9-50eb-4c99-a92f-a409ebd7f407,settled,UPI
SET-0fa1d516-dac5-4fed-85cc-286d7becea1e,TXN-f09a433e-f7d0-4ba4-825e-8b8b8985c72d,20.23,2026-05-03,BATCH-2fc628aa-b55b-4dbc-b76b-549dd20e0f68,settled,UPI
SET-6955d020-4380-412c-97de-4fb7481445e8,TXN-906d8f6b-0d69-44b8-9c0c-139d16a0159b,10.59,2026-05-03,BATCH-ea3ab018-6efe-459a-b5e6-f6ced95f08ad,settled,UPI
SET-74edd9ca-7b63-433b-856d-c695a825cd80,TXN-95f2a3bb-6371-4ebb-941d-4f819d13159e,79.25,2026-05-04,BATCH-5ccc5370-1c1a-4ad4-83bd-e2ce9a1dc78a,settled,UPI
SET-87f1eba7-bc68-46f5-b506-b763133c1580,TXN-cbb4e2cf-aa9d-4fdd-bab5-906048e12e7b,61.34,2026-05-04,BATCH-5b5f03c0-bace-43e1-9c11-a1cca1ae2228,settled,wallet
SET-760689c2-6ed9-46f3-b569-7a5111a397dd,TXN-10026047-f70d-4662-aa0e-832b00134cbb,134.44,2026-05-04,BATCH-5b2756a0-24bb-43a3-8f39-6c79bcfc0987,settled,UPI
SET-a972c749-914c-4e29-9090-5a5c8c225734,TXN-5182b133-9b66-47b2-8d9d-1bf3b3c7c963,243.13,2026-05-04,BATCH-ef5ba04c-a6a4-45d2-95bd-765fdae49625,settled,UPI
SET-3f73e55a-d3b7-488b-a2d0-4571f181a441,TXN-6a72c9ee-d45d-4d15-bc40-58663944146d,73.37,2026-05-04,BATCH-a369d12b-5443-4fc3-8eb4-00eb0eaebb71,settled,credit_card
SET-41c71602-143e-47eb-91a4-732c6da73c0e,TXN-4b6d6d7a-54be-4ac4-851e-066e45ce619e,119.04,2026-05-04,BATCH-4f8dbe03-a99f-4fbb-91b9-dad2065ecd0e,settled,credit_card
SET-beadb3f2-ff62-407e-9df3-4f4cae1828b3,TXN-b237268c-2695-4c24-8d31-f75ba41e44ef,109.65,2026-05-04,BATCH-f9f4a904-1dca-4e9f-addf-8925d3ffe047,settled,wallet
SET-8dcb1887-35e9-4695-ae80-4f4a561cb7a8,TXN-2550197b-75dd-49dd-a6f9-26ee43cbc587,364.44,2026-05-04,BATCH-4c37dd94-dd95-48d3-941f-955df280658f,settled,credit_card
SET-7929bbcd-1cf7-4085-bb8f-460ca758d00c,TXN-7c735ec0-0662-418c-abbd-3c8b0af5f582,15.41,2026-05-04,BATCH-d2148163-727b-4cd6-83da-e2e0203b0c54,settled,credit_card
SET-00a8d81d-7fbd-4e7f-95cf-1480d5360756,TXN-7cd376ae-5f71-4354-8185-fb56cc49e94a,40.68,2026-05-04,BATCH-e1305335-850e-429b-b0b0-57aee4cc7afd,settled,credit_card
SET-51cbdac3-522e-4b7c-bddc-92759cb4a138,TXN-d8ee97d3-e06a-4c56-92f5-d3f375d17d40,278.2,2026-05-04,BATCH-2026-05-04,settled,net_banking
SET-34d748e7-b4be-4db3-bc49-0fd153f6cf68,TXN-a2633db9-f98c-45a3-84a4-3c13616700a3,85.12,2026-05-04,BATCH-7a047e61-acc1-42ba-ba6f-156911c05578,settled,UPI
SET-d092de7c-1198-4828-8d45-914a6ae02417,TXN-14f8d588-64d8-44f1-926c-df8a55d42527,258.3,2026-05-04,BATCH-51c1f9ff-c980-452b-9d77-0db0d9e448d1,settled,wallet
SET-f12a6cb4-2046-4467-884c-e8a87fc81ea9,TXN-ceb8ae51-bb8a-40d5-bd39-efe2e2dfb11b,1643.36,2026-05-04,BATCH-e06b74dc-5aaf-4b27-919b-e93ebffea1ed,settled,UPI
SET-4b58c7e3-ab47-4f23-8a63-e0df41274a47,TXN-c7723adc-19d3-4e0f-84c4-3ec4ca1b0434,23.49,2026-05-04,BATCH-d5e77448-b5ee-4c9a-990b-f860170b3fd8,settled,credit_card
SET-a0f992f4-84cf-472b-9818-bfb240d4b4ab,TXN-24c919ea-3233-492a-9203-b31c57da3a6b,15.66,2026-05-04,BATCH-5ffe2af7-2b18-4b98-9c27-da78145314bf,settled,wallet
SET-8d2633df-c704-41bb-9e07-b92efbeca9de,TXN-34187934-8f14-47f9-8e26-23cfc57e3c08,719.66,2026-05-04,BATCH-0c890d6d-8b8f-42fa-bea2-d6ce4e9aa265,settled,UPI
SET-709f1482-6d79-4296-8204-b53372a45bb9,TXN-8aa1d55e-4ad4-4569-8011-e4c989486f99,80.1,2026-05-04,BATCH-58e6da47-a077-4ff9-aa4a-4b195d26fbc0,settled,UPI
SET-cfbce364-abf3-4854-977c-b40f0fb43eee,TXN-edd0c015-80dd-469d-aa02-f09eea581f8b,26.86,2026-05-04,BATCH-7681017a-ca52-46bc-8ba0-3b2c5dded8b6,settled,UPI
SET-1afd1f7c-88c6-48de-bdb5-90cdd98cb0d4,TXN-a1c5f19e-5313-46a6-81cf-0edca83eed52,348.17,2026-05-04,BATCH-4a2f588d-61d9-484d-b6de-0c290cc6bd03,settled,wallet
SET-b985d47a-7b7d-4fd7-ad74-cfa4edf1b6eb,TXN-880ecf0f-5f54-4e94-bcdd-cad8275b24d2,180.45,2026-05-04,BATCH-53e2c10d-8d0f-4f83-9550-3187b5d81492,settled,wallet
SET-4bc03124-fde2-4149-a257-ef4d5e6272dc,TXN-2c4070c9-1705-4b7b-bd81-8da80d0b632c,10.55,2026-05-04,BATCH-e9ab1672-cbc4-411d-bb66-bdb3c45df19d,settled,UPI
SET-395ae0f7-ad14-46aa-991f-5fac449e2f2c,TXN-03f53ae2-b063-4693-9cd3-b8ec7b13495e,74.59,2026-05-04,BATCH-a12dc4ed-848d-47af-b287-d5f871e5e071,settled,UPI
SET-ea192813-1246-42f1-ab63-8c59f79f7aa4,TXN-31f78c3e-1ce2-48f3-bcf6-7ca31f2a8eda,84.09,2026-05-04,BATCH-655f7441-12af-43eb-878b-287c7028a0ac,settled,UPI
SET-2f3f9029-0e25-4679-aae3-9e3a9f2553a1,TXN-f251df8c-a1b9-409e-a68e-3bf271be1595,161.48,2026-05-04,BATCH-c67c4754-5692-485e-b663-51bf63b8ac9f,settled,UPI
SET-f236d649-6215-4507-b4ba-b2feccae963a,TXN-4bb2e657-4877-4379-a291-ce9d3f5ea4a3,125.68,2026-05-04,BATCH-e0e93a46-a795-4e7b-be7f-74b1c79b4df2,settled,UPI
SET-2d1b51a0-d2f8-4643-877a-0910f1bf78d8,TXN-19827754-6242-4d84-9306-63781e29fce4,147.92,2026-05-04,BATCH-d0ecb687-a3e4-44af-ad0a-78782145a70c,settled,credit_card
SET-03811120-2b9a-4b8f-9114-57488ab2c78c,TXN-47356511-55cb-493c-994a-78dc6175d344,54.93,2026-05-04,BATCH-7343172f-8aae-4e13-b5b8-96c8157c3f6d,settled,wallet
SET-ba417794-717c-4069-b599-f262848ac264,TXN-3a113da1-4017-4eba-8fa5-0f98864568da,230.86,2026-05-04,BATCH-b7582883-96a8-4297-8fb0-b60e87f2bb0a,settled,UPI
SET-2303df83-5595-4ea2-901e-e475def8ea8c,TXN-56939d5c-16bf-462c-8ea8-50ed672b7808,131.22,2026-05-04,BATCH-8c5a5132-250a-49a8-93b9-aff6df12ac29,settled,UPI
SET-46183c21-cdc4-4551-8bdb-f61d6d248b6b,TXN-cd1042c1-3ac3-4700-b52d-ce290a46fd16,60.15,2026-05-04,BATCH-dece6c64-593a-449e-ad89-ea7ad36242d1,settled,credit_card
SET-e2cda0ac-678a-45de-b8cf-e09926801675,TXN-727cdbf7-0c9b-4b90-af7b-72d679a025ef,43.18,2026-05-04,BATCH-f4aa1a02-d28c-4b2a-9f30-f5b682369390,settled,UPI
SET-cbbd2dba-66a6-41fa-b522-56283a069925,TXN-d7993396-4007-495e-9993-55fc931bc0c0,127.35,2026-05-04,BATCH-dd6bd239-4632-49d0-a88e-35d5a08b1364,settled,UPI
SET-4c08ad5d-ce06-4f0f-b169-d58de48e41d0,TXN-872f41db-7999-4aee-869a-04584511a700,10.0,2026-05-04,BATCH-940b047d-7c38-427e-a812-f7e4fd3f74b4,settled,credit_card
SET-c242f762-1d60-4fc2-8519-95ec95b56182,TXN-8cea2cdd-1175-4562-a2f5-e83e53370607,114.82,2026-05-04,BATCH-2026-05-04,settled,net_banking
SET-8003dded-1db3-4702-b794-1f1727ef14cc,TXN-f19c4e96-d242-4f72-9d98-e7f481a830a9,117.65,2026-05-04,BATCH-64654a82-4d15-4308-a98e-befe25c49ddf,settled,credit_card
SET-b3a6c3f9-b362-4536-96d3-169116bfd229,TXN-90a787be-0de7-48b4-bc9e-85f8b821f8eb,150.86,2026-05-04,BATCH-5318f433-936e-4230-9fe7-7f581b8ffc3e,settled,UPI
SET-2cbf19d7-1e26-4d77-bc55-191533c5cc5f,TXN-8b7b9309-deb0-49c1-9664-7833a0c55d55,26.61,2026-05-04,BATCH-cf958410-e6cc-44ec-886f-8815ebf0e4b9,settled,UPI
SET-279042df-7868-4dfe-8429-b84d3730cabd,TXN-44844521-76f1-4ad0-a017-c11e5bb0db29,320.88,2026-05-04,BATCH-8b23bd6d-0355-44ca-8d61-c14011b159da,settled,UPI
SET-ce673268-5a69-4095-a67e-162a707f8ac2,TXN-5f79b77e-7774-4dc7-93bc-d8928ded5db2,40.23,2026-05-04,BATCH-3cd2deca-b840-4867-ad3c-284d694e47fb,settled,UPI
SET-4b112fda-2efc-4dc8-93f0-84277a53fe91,TXN-024fc9bd-b7e8-457c-8b1a-9839525397c1,144.96,2026-05-04,BATCH-2026-05-04,settled,net_banking
SET-a6b011e0-8bdd-4575-82cd-211c6e747e63,TXN-f815d4b7-d177-4f23-871f-8f3347464bcb,143.69,2026-05-04,BATCH-3e6ea458-49c3-4a71-bfd8-3bffa395d48c,settled,credit_card
